username,rating pengguna,review,tanggal
Pengguna Google,1,"di kota besar harusnya koneksi internya sih bagus, ini makin bertambahnya tahun makin buruk",2026-04-23 15:12:13
Pengguna Google,4,untuk sinyal tolong perbaiki makin kesini makin lemot,2026-04-23 15:06:51
Pengguna Google,1,"The worst app and network I've ever used, it's already 2026 and there's no progress at all.",2026-04-23 14:53:20
Pengguna Google,1,im3 sinyalnya jelek bgd😫,2026-04-23 14:49:11
Pengguna Google,3,sinyalnya jelek,2026-04-23 14:46:57
Pengguna Google,1,"ini sinyalnya kok lemot banget sih??? ini kalian niat ga sih soal jaringan ini? saya sebagai pengguna jaringan ini sangat kecewa dengan kecepatan jaringan yang lemot seperti ini, banyak kegiatan saya terganggu, bahkan sekedar chattingan saja rasanya sangat sulit karena jaringan yang jelek ini.. mohon segera di kondisikan",2026-04-23 14:46:46
Pengguna Google,1,"JANGAN PERNAH PAKAI PROVIDER INI SEMUANYA , SINYAL SAMPAH . PELAYANAN BURUK MYIM3 . GAK ADA 1 PUN NILAI PLUS NYA. KALIAN PAKAI INDOSAT AKAN BERAKHIR MENULISKAN KEKECEWAAN YANG SAMA SEPERTI SAYA.TERI.AKASIH.",2026-04-23 14:43:50
Pengguna Google,2,"bisa ga sih sehari aja, ga ilang jaringanya",2026-04-23 14:40:04
Pengguna Google,1,"LAMA LAMA GA BERES INDOSAT, CUIHH BESOK GANTI KARTU GUE, PAKETAN MAHAL JARINGAN GA PERNAH BAGUS, SANGAT MENGGANGGU PEKERJAAN GUE... 😡😡😡😡",2026-04-23 14:22:22
Pengguna Google,1,"sinyal Indosat sering hilang, gak disemua tempat bagus sinyalnya meskipun di kota apalagi kalo di desa masih susah, rugi deh kalo beli paket internet yang kuota gede",2026-04-23 14:18:07
Pengguna Google,1,jaringan jelek,2026-04-23 14:15:13
Pengguna Google,5,na ini baru bagus,2026-04-23 14:04:20
Pengguna Google,1,"literally ke 3x nya edit ni pesan, gatau dh mau nyampainya bgaimana, sampe skrg stiap malam, siang nglag Mulu, kena angin sepoy dikit lgsung nurun Mbps nya, bgitu juga rintik, hujan, cape dh gua tiap hari kaya gini, hadeh, kaya ga ada lg yang diharapin buat nembus 50 Mbps, 30 Mbps aja ganyampe, tiap hari 10-25, itupun kalo cuaca bgs",2026-04-23 14:01:06
Pengguna Google,1,"segera di proses woi udah 3 hari , udah masok 50k gak ada Koutanya , parah ni lama"" afk, korup apa gmn ini? mana udah di WhatsApp respon gak bermutu",2026-04-23 13:57:49
Pengguna Google,1,"Developer tolong lhh benerin sinyal nya, nyusahin tau gk pdhl biasa nya udh bgs mlh sinyal nya jelek. gk ush jawab restart device, bassiiii",2026-04-23 13:56:22
Pengguna Google,1,"jaringan lo gak stabil kek mem*, kon*,as",2026-04-23 13:55:02
Pengguna Google,1,di JKT kaya di tengah hutan susah sinyal,2026-04-23 13:52:55
Pengguna Google,5,sangat membantu dan muda untuk beli kuata di aplikasi myIM3,2026-04-23 13:50:36
Pengguna Google,5,aqu menyukai aplikasi yG jelas,2026-04-23 13:42:11
Pengguna Google,4,mahal paket kuotanya,2026-04-23 13:29:31
Pengguna Google,1,"benerin tu sinyal tiap malem ketika ngakses medsos atau main game online suka tiba-tiba ilang sinyal. klo murah wajar ngelag, inimah udh mahal mana tiap malem ngelag terus lagi",2026-04-23 13:29:15
Pengguna Google,4,👍,2026-04-23 13:27:24
Pengguna Google,3,"tolong tambahin fitur lock pulsa dong, masa kalo kuota habis pulsanya di ambil(diserep)",2026-04-23 13:23:03
Pengguna Google,3,lumayan,2026-04-23 13:22:52
Pengguna Google,3,Sering eror aplikasinya tiba2 keluar sendiri. Tolong di perbaiki.,2026-04-23 13:18:58
Pengguna Google,1,ga bisa di bukak apliasi nya,2026-04-23 13:17:30
Pengguna Google,2,"saya sayangat kecewa dengan IM3 karena sudah berbulan'jaringan lelet/lemot,sampai skrng tidak ada kah solusi IM3 untuk menyelesaikan ini?saya setiap ingin mengerjakan pekerjaan saja sudah susah,ga ada niatan kau kah",2026-04-23 12:58:54
Pengguna Google,1,baik,2026-04-23 12:50:02
Pengguna Google,5,"love bgt sm im3 jrg gangguan juga, trs lancar aman buat war 🍊 juga, trus walau skrg hampir gd paket yg 30d aku sering beli yang 150k 30d skrg jd 28d it's okay lah, dapat gratis premiuman wetv or viu sama storage goggle and gemini upgrade juga 🤞🏻💗",2026-04-23 12:48:03
Pengguna Google,1,jaringan jelek mulu,2026-04-23 12:38:38
Pengguna Google,1,"aduh… ni yang bener aja lah, im3 belakangan bermasalah di jaringan klo lagi main game, Scrol Ig, TT, yt, itu lag minta ampun ngedet ngedet. tolong untuk kedepannya untuk di tindak secepatnya",2026-04-23 12:37:22
Pengguna Google,5,Alhamdulillah lancar,2026-04-23 12:33:42
Pengguna Google,1,sekarang mylm3 tiap isi pocer ga dapet poin ya,2026-04-23 12:21:43
Pengguna Google,1,"hilangin notifikasi gak guna, punya aplikasi tiba"" masuk chrome anjg ganggu aktivitas harian",2026-04-23 12:14:35
Pengguna Google,1,kouta mahal tapi jaringan ampass,2026-04-23 12:14:14
Pengguna Google,5,sangat bagus..,2026-04-23 12:13:20
Pengguna Google,1,"aplikasi sering nge lag ngebug, beli paket loading nya lama banget padahal sinyal baguss",2026-04-23 12:09:54
Pengguna Google,1,Ukk gw berantakan gara² kartu ini bermasalah muluuuuuu,2026-04-23 12:09:31
Pengguna Google,1,"makin ksni makin gila jaringan nya, cukup sudah sehabis paketan abis ga bakal make ni kartu lg",2026-04-23 12:08:03
Pengguna Google,1,"sinyal sering sekali tiba tiba hilang, bisa 2 -3 kali per hari, turun sekali kualitas internet indosat dibanding dulu",2026-04-23 12:05:35
Pengguna Google,2,knp lemot kali,2026-04-23 12:00:58
Pengguna Google,1,"ini sudah 4 hari signal full tapi lemot ,beli paket 400 GB, ngak bisa buka sosmed percuma buang buang duit ,kalau ngak niat jual Kouta jangan kasih harapan palsu .....semoga lu degerrrr",2026-04-23 11:58:03
Pengguna Google,1,"Belakangan Indosat semakin parah signalnya woiiiiiii..... sisa data 3gb, udah nga bisa dipakai. Lalu ku isi lagi paket data yg 50gb.... Lemotnyaaaaaaa.... ampe nga bisa kepakai seharian. Woiiiiji..... jangan nakal yah kalian, makan uang paket data kami.",2026-04-23 11:57:57
Pengguna Google,5,🤙,2026-04-23 11:54:04
Pengguna Google,1,"makin hari sinyal Indosat ini makin jelek. padahal tinggal di kota, tapi sinyalnya lebih jelek dari di desa",2026-04-23 11:51:20
Pengguna Google,1,Data 2.500 masa 6 menit liat tiktok abiss..?Inosat 😡🥵,2026-04-23 11:38:14
Pengguna Google,1,"ni aplikasi gak di perbaiki perbaiki apa gimana ya, lama amat dibuka nya , sedangkan sinyal bagus, buka aplikasi sebelah lancar lancar aja tapi pas buka ini aplikasi lama banget bahkan sampe gak kebuka",2026-04-23 11:24:02
Pengguna Google,1,suka eror gak jelas myim3 sekarang,2026-04-23 11:10:55
Pengguna Google,1,sinyal sangat lemah sangat mengecwakan sekali jaringan slalu hilang,2026-04-23 11:06:00
Pengguna Google,1,sinyal jelek ga karuan,2026-04-23 11:03:06
Pengguna Google,1,memang doboll...Indosat.,2026-04-23 10:55:32
Pengguna Google,1,kadang ada kerusakan,2026-04-23 10:44:33
Pengguna Google,1,bahaya aplikasinya pulsa sering ke sedot sendiri parah,2026-04-23 10:37:46
Pengguna Google,1,jelek sekali aplikasi myIM3 ini kenapa saya bilang jelek ini alasannya:ni padahal kuota saya masih sisa 8gb itu pun baru saya isi tapi kenapa saya buat main game dan scroll tiktok itu sangat lag padahal sinyal lancar lancar aja tapi kenapa buat main game dan scroll tiktok itu sangat lag.,2026-04-23 10:18:36
Pengguna Google,1,"beli kuota aja sulit, kesalahan teknis kesalahan teknis pler kau lah",2026-04-23 10:16:15
Pengguna Google,1,jaringan busuk,2026-04-23 09:51:15
Pengguna Google,5,"layanan lumayan baik, tapi kuota terasa lebih boros dalam akses internet sekarang,, dan pembelian melalui apk myIM3, terus naik/semakin mahal🙏",2026-04-23 09:47:12
Pengguna Google,4,"ga jelas, mau beli kuota pake pulsa tapi ""diproses"" terus, ga bisa bisa",2026-04-23 09:42:57
Pengguna Google,2,padahal cuman buat chatan temen tapi kok Dari 1gb ke 422mb ga jelas banget pakai indosat,2026-04-23 09:39:04
Pengguna Google,1,"cara cek voucher yang di beli sm paket gimna sihh?? susah amat, klo ngga bisa ngasih paket murah plus video platinum ngga usah di cantumin.. gajls bangettt",2026-04-23 09:38:23
Pengguna Google,1,Bagi yg belom pakai operator indosat... mending jangan pakai.... signal internet nya super lemot.... kalo d komplain jawaban selalu sama.... sudah tau gak ada beda nya.... gak niat banget.... Indosat..... jaringan lemot.... super 4 g dah lemot nya....,2026-04-23 09:29:00
Pengguna Google,1,tolol amat nih jaringan beli paketan sampe 2 kali ga bisa di gunain,2026-04-23 09:13:09
Pengguna Google,5,bagus,2026-04-23 09:06:30
Pengguna Google,2,"tolong lah Indosat sinyal di pulau GILIIYANG susah banget, tower ada tp tidak normal masih ngeleg, dan putus2, sy gak tau lagi harus ngadu ke siapalagi selain disini",2026-04-23 08:26:55
Pengguna Google,4,tolong harga nya dikurangin,2026-04-23 08:18:27
Pengguna Google,3,"woi sayah beli plsa 50 ,, tp kaga ada di apk kemna plsa gw ? nyesel gw pke apk my IM3 nyeseel",2026-04-23 08:07:42
Pengguna Google,1,jaringan sering bermasalah percuma kuota banyak klau peningkatan jaringan tidak ada kuota bnyak yg hangus gara jaringan tidak stabil dan bermasalah,2026-04-23 07:51:44
Pengguna Google,5,Diupdate malah konten tidak bisa dimuat,2026-04-23 07:48:21
Pengguna Google,1,"tolol udah reset hp masih aja sinyal bodo, sekarang korup 28 hari lagi emang indosat bodo, makin hari bukannya makin bener ini malah makin lag",2026-04-23 07:28:35
Pengguna Google,1,harga paket makin naik singnal makin buruk,2026-04-23 06:59:02
Pengguna Google,4,terlalu sering muncul pup up,2026-04-23 06:39:48
Pengguna Google,1,saldo dari gopay di potong tapi pakat internet ya belum masuk,2026-04-23 06:31:30
Pengguna Google,1,login ngga bisa gimana ini ah,2026-04-23 06:15:38
Pengguna Google,1,aplikasi penuh dengan spam + kuota sekarang GK ngontak d tambah akhir2 ini sering gangguan sinyal hadeeeh,2026-04-23 05:57:04
Pengguna Google,5,mantap,2026-04-23 05:36:00
Pengguna Google,5,ok,2026-04-23 05:35:16
Pengguna Google,3,Gajelas dih.. pengen beli kouta aja ampe gabisa di proses. Fungsinya sediain aplikasi apa si? bukannya untuk mempermudah ya? kok malah mempersulit sih? Aplikasi Gajelas...,2026-04-23 05:27:09
Pengguna Google,1,"kebanyakan notif dalam aplikasi,hanya ingin melihat sisa paketan saja harus banyak yg di loading entah satspam kebijakan pengguna dll dan itu semua datanya nggk tersimpan di aplikasi (setiap buka aplikasi harus download) nggk masalah jika sisa paketan masih banyak bagaimana jika tinggal sisa sedikit",2026-04-23 04:54:18
Pengguna Google,5,good,2026-04-23 04:52:24
Pengguna Google,5,bagus banget,2026-04-23 04:39:30
Pengguna Google,5,Aplikasi myIM3 lumayan bagus karena bisa membeli paket data dan mengecek paket data terus kembangkan lagi 🙂♥️👍👍👍,2026-04-23 04:27:54
Pengguna Google,3,jarign ny skrng jlk bnget ni gimna min atasi lah blinkuota mhal mhal jarign jlk ke pake ny cuma dikit gimna ini yg bner lah,2026-04-23 04:21:45
Pengguna Google,1,saya boleh perotes gak? saya beli pulsa saya tukarrr nahh udah di tukarrr kok besok nya habiss ya? sisa 100mb saya gak ada pake apa² cuma pake wa aja nahhh tu saya tukarrr nyaa 15 ribu 4 hari ini baru 1 hari dah habiss tololng di perbaiki,2026-04-23 04:17:50
Pengguna Google,5,ok,2026-04-23 04:10:41
Pengguna Google,4,"jaringan m3 saat ini kurang baik enggak tahu kenapa saya sudah pakai sekian lama napa seperti ini dan ada apa jangan lah membuat pelanggan menjadi kurang nyaman ,terima kasih",2026-04-23 04:03:48
Pengguna Google,1,"lu niat kerja gak? ini padahal lagi make paket di tengah jalan pula, provider gak jelas bisa bisa nya, kalo di dalam rumah ok lah ga ada jaringan ini loh di kota pake logika nya mbak mas? di kota gak ada sinyal dan paket data masih banyak, merugikan konsumen ini wes jatuh nya😡",2026-04-23 03:59:46
Pengguna Google,5,"woi ganguan sinyalnya tolong dibenerin dong, masa main emel yang 5vs5 aja gakuat gimana mau 5g, masa setiap jam 11 siang selalu ngelag",2026-04-23 03:48:53
Pengguna Google,1,"dasar developer maling, saya beli pulsa 50 RB mau di jadiin paket, tapi pas siang saya cek sisa 28rb, padahal ini nomor baru dan yang pasti ga ada tunggakan hutang!. laluu saya coba beli paket yang 7gb dengan harga 20 ribu, (saya Masi punya paket 3,5gb), TPI paket yang saya beli 7gb 20rb hilang, dan sampai sekarang gatau kejelasan nya sudah lewat 2hari, dan paket utama saya yang 3,5gb udah habis dari jam 5pagi, TPI paket yang 7gb 20rb tetep gada, tolong jangan jadi pencuri!!!!.....",2026-04-23 03:17:49
Pengguna Google,1,stupit,2026-04-23 03:17:39
Pengguna Google,3,bulan april patah bgtt sinyal.a dah beli yg 125k perbulan ..msh utuh gb.a saking lemot.a..,2026-04-23 02:51:46
Pengguna Google,1,"jangan sembarangan dong, menggunakan pulsa pribadi tanpa persetujuan utk memperpanjang paket sisa krna jangka harinya udah habis, mana perpanjangnya cmn beberapa jam doang",2026-04-23 02:50:09
Pengguna Google,1,saya beli kuota 40gb gabisa dipakai. ketika install ulang tiba2 jadi 0kb dan riwayat transaksi tidak ada tiba2 hilang aneh dan kecewa banget. sudah bertahun2 pakai im3 baru kali ini di kecewakan. saya sudah chat im3 care tetapi tidak memuaskan dengan jawaban nya.,2026-04-23 02:06:26
Pengguna Google,3,"harga kuota makin naik,kuota makin sedikit yg didapat & sinyal semakin loyo!",2026-04-23 02:04:19
Pengguna Google,1,"kagak jelas bgt, gw beli pulsa 50k buat isi kuota 40k dah kebeli, eh sisa pulsa gw 10k malah ikut ke potong sedikit² ampe abis, kagak ridho",2026-04-23 02:03:23
Pengguna Google,2,LAG PARAH COO,2026-04-23 02:00:13
Pengguna Google,1,jangan pakai Indosat kalau mau sinyal yang stabil asli parah dan sering hilang koneksinya,2026-04-23 01:52:40
Pengguna Google,5,okey lah,2026-04-23 01:46:26
Pengguna Google,5,bagus,2026-04-23 01:45:13
Pengguna Google,5,min saya mau komplain saya tadi beli paket data pake pulsa ko gagal terus kenapa ya,2026-04-23 00:41:03
Pengguna Google,1,"aplikasi korupsi pulsa orang, pulsa 50.000, beli harga 25,000 malah sisa 10,000. Males ah, gak dibalikin lagi pulsanya. Sama aja kayak mengsiksa rakyat",2026-04-23 00:32:33
Pengguna Google,1,jaringan nya ko jelek bgt ya tuhan 😭,2026-04-23 00:21:55
Pengguna Google,5,sangat bagus,2026-04-23 00:14:05
Pengguna Google,1,tolol,2026-04-22 23:50:21
Pengguna Google,5,playanan myIM3 bagus,2026-04-22 23:10:08
Pengguna Google,1,mahal kouta internet nya,2026-04-22 23:04:45
Pengguna Google,5,internet mantap dan ok,2026-04-22 22:36:36
Pengguna Google,5,nice,2026-04-22 22:06:12
Pengguna Google,1,gajelas,2026-04-22 21:38:42
Pengguna Google,5,baik,2026-04-22 19:32:16
Pengguna Google,1,paket di beli bukan netep apa lebih murah malah di naikin harganya emang toll,2026-04-22 19:20:49
Pengguna Google,1,rusak rusak ni myIM3 kota 15 GB cuma kepake 1 hari doang itupun pake game ml doang tiba tiba abis rusak rusak kecewa berat si udah mah pake duit terakhir lagi beli nya hadeh,2026-04-22 18:42:06
Pengguna Google,1,apk nya kok saya ga dapat OTP,2026-04-22 18:28:52
Pengguna Google,1,Gembel banget sumpah ini jaringan kmrn sampe e terus skrg juga suka ngelag. Percuma mahal nya doang tp jaringan nya gak ada,2026-04-22 18:08:45
Pengguna Google,1,"paket internet mahal, sinyal buruk sangat sangat buruk sinyalnya, mengecewakan",2026-04-22 18:02:01
Pengguna Google,2,sinyal internet di tangerang kosambi lemot parah tolong lha di upgrade 2026 pelayanan masih gajelas,2026-04-22 17:40:01
Pengguna Google,4,"tolong lah jaringan di benerin lagi, masa bls wa doang lama ke kirim nya",2026-04-22 17:33:22
Pengguna Google,1,"woi indosat kenapa poin ku gk masuk masuk? udh beli dan bayar kuota loh masih gk masuk udh 3 kali. yang tgl 29 maret 2026 juga blom masuk sampe akhirnya hangus tgl 31 nya, padahal mau dipake itu poin. terus gk ini yang bulan april juga gk masuk juga poinnya. gada tanggung jawab kah dari pihak im3? provider paling merugikan",2026-04-22 17:22:42
Pengguna Google,5,ok,2026-04-22 17:19:04
Pengguna Google,2,inpoin nya ga bisa tuker sama internet cuma 400 inpoin ga guna,2026-04-22 16:55:06
Pengguna Google,5,josss,2026-04-22 16:26:53
Pengguna Google,1,sinyal apaan ni mati lampu sbntar aja langsung ilang,2026-04-22 16:10:24
Pengguna Google,1,gak usa beli IM3 kuota mahal jaringan jelek kartu gak guna,2026-04-22 16:07:32
Pengguna Google,1,knp sih Indosat ngelag bgt jaringannya. bete sekali,2026-04-22 15:39:43
Pengguna Google,1,"di kira beli paket ga pake duit apa capek tau beli paket tapi jaringan nya jelek apalagi pas di dalem ruangan, ini namanya ga becus bikin jaringan,cumn mau duit nya doang, jaringan nya ga di perbaiki asal komen selalu di suru restart padahal kgk ngaruh,kalo kyk gini trus semua orng ga bakalan mau beli kartu my im3",2026-04-22 15:28:31
Pengguna Google,1,kuota paling ngelag goblokk mendingan Smartfren nyesel gw ganti ginian,2026-04-22 15:22:49
Pengguna Google,1,"ini apaan sih m3 makin kesini makin jelek aja jaringan , sedangkan paket makin mahal kualitas makin down",2026-04-22 15:09:43
Pengguna Google,1,"woi tadi gua beli 100k gak masuk² giliran nyalain data malah ilang 2k, dasar binatang ganti kartu aja jelek ini",2026-04-22 15:04:49
Pengguna Google,1,"tau harganya murah,tapi sinyal nya lelet banget yg bener dikitlah operator😒😒😒",2026-04-22 15:01:11
Pengguna Google,5,sangat mmbantu,2026-04-22 14:59:31
Pengguna Google,1,sangat lama dalam mengisi data seluler,2026-04-22 14:58:00
Pengguna Google,1,Bapuk parah,2026-04-22 14:21:44
Pengguna Google,1,"im3 jelek banget jaringan nya, kpan ini di bnerin nya",2026-04-22 14:16:15
Pengguna Google,3,udh isi data + jringan full. tpi why jaringannya susah bgt.,2026-04-22 13:59:45
Pengguna Google,1,parah sinyal jelek bener semua lokasi gila ngelek bener sinyalnya mau bangkrut kayanya ni m3,2026-04-22 13:59:08
Pengguna Google,1,"jaringan nya betulin lah,ini kenapa setiap hari jaringan jelek",2026-04-22 13:58:06
Pengguna Google,1,"Sinyal jelek yang katanya overload dari tower kenapa nggak bangun tower lagi biar nggak lag banget ini lama"" saya ganti juga ke operator lain kalau nggak di tindak lanjutin ini",2026-04-22 13:56:05
Pengguna Google,1,"Makin hari, paketan makin mahal, tapi koneksi makin jelek",2026-04-22 13:52:28
Pengguna Google,1,"terus aja teruuuuussss ambilin pulsa gw comottt terus comoootttttt ngomong gini gitu tanggapannya cuma ""mohon untuk coba restart hp, nanti hubungi whatsapp blablabla Kaye"" halah lu kira itu ngaruh, ini tuh pulsa yg di comottttt gak ngaruh sm restart hp, tentang sinyal?? gak ngaruh emg kau itu lemot!!!",2026-04-22 13:47:44
Pengguna Google,1,"buat paketan tidak bisa pas pulsanya, harus lebih paling tidak 5000",2026-04-22 13:40:47
Pengguna Google,5,wah gila ya ini isi pulsa 10 ribu beli paket gak di proses eeh giliran buat nonton video di FB langsung habis hebat ya im3,2026-04-22 13:39:17
Pengguna Google,3,jaringan mohon perbaiki,2026-04-22 13:34:52
Pengguna Google,1,"jangan nge lag mulu dong pas maen game.,. setiap hari jaringan m3 kacau gk jelas",2026-04-22 13:27:18
Pengguna Google,1,"Kuota habis malah nyedot pulsa, parah ini sih udah berkali² kaya gitu terus",2026-04-22 13:19:10
Pengguna Google,5,"sangat lambat untuk proses pembelian kuota internet menggunakan pulsa,HARAP diperbaiki",2026-04-22 13:18:50
Pengguna Google,5,terbaik,2026-04-22 13:17:07
Pengguna Google,1,malem² ngeleg mulu,2026-04-22 13:16:10
